English,Mon,Original_Definition
Eavesdropper,မၞိဟ်ကၠတ်တောပ်ကလၚ်,(n) eavesdropper.
Ebb,ဍာ်စှ်ေ,"2 (v) ebb, {of colour} run, {of clothing} have undergone, awash {ie. be no longer brand new}."
Ebb-tide,ဍာ်စှ်ေ,"1 (n) low tide, ebb-tide, water fall, cascade, cataract. [Syn.] ဒဳစှ်ေ။ [opp.] ဍာ်တိုန်။"
Ebony,တၞံကြက်ဂြၚ်,(n) ebony.
Ecclesiastical title conferred on a buddhist monk who already has အဂ္ဂမဟာပဏ္ဍိတ little,အဘိဓဇမဟာရဋ္ဌဂုရု,"(n) [P.] ecclesiastical title conferred on a Buddhist monk who already has အဂ္ဂမဟာပဏ္ဍိတ little, has been in monk hood for more than forty years and has written religious tracts."
Echo,မလံၚ်,"(n) echo, reverberate, resound. [id] မၠံၚ်။"
Echo,ရမျှာၚ်မလံၚ်,(n) echo.
Echo of the forest,လမၠံၚ်ဂြိုပ်,(n) echo of the forest.
Echo of the sea,လမၠံၚ်က္ၜဳ,(n) echo of the sea.
Echo.  to echo.  ဗလံၚ်၊ မလံၚ်။,မလောၚ်,(n) echo. (v) to echo. [Var.] ဗလံၚ်၊ မလံၚ်။
Echo.  ဗလံၚ်က္ၜဳ။  ပလံၚ်။  မၠံၚ်၊ လမၠံၚ်။,ဗလံၚ်,(n) echo. [id] ဗလံၚ်က္ၜဳ။ [Cf] ပလံၚ်။ [Var.] မၠံၚ်၊ လမၠံၚ်။
Echo.  ဗလံၚ်၊ မလံၚ်။,လမၠံၚ်,(n) echo. [Var.] ဗလံၚ်၊ မလံၚ်။
Eclipse ,ရာဟုဂြး,(v) eclipse {moon or sun}.
Eclipta alba,ကၟဵုပြေၚ်,"(n) common medicinal plant, Eclipta alba."
Economic depression,ကပ်ပရေၚ်ပိုန်ဒြပ်လီု,(n) economic depression.
Economically,နဒဒှ်မအိုတ်စရိတ်သက်သက်သာသာ,(adv) economically.
Economics,ကွတ်ဗေဒဘောဂ,(n) economics.
Ecstasy induced by mental exercises,ၛာန်,"(n) meditation, ecstasy induced by mental exercises, intense concentration of mind."
Ect,တိုၚ်မွဲကဝ်,"(n) commemorative wooden post bearing a legend, name, date, ect."
Ect,အမြံက်,"(adj.) variegated, marked irregularly with differently coloured patches, streaks, spots, ect."
Eczema.    ခူထမၞေက်  sweeping eczema,ခူ,2 (n) {ပ္ဍဲလ္တူစၞာံ [prep.] on the skin} eczema.    ခူထမၞေက် (n) sweeping eczema.
Eddy,ဍာ်ဝဲ,"(n) whirlpool, eddy."
Eddy,ဝဲ,"2 (n) eddy, whirlpool, grudge, spite. [id.] ဍာ်ဝဲ(ယ်)။    [Der.] သွဲ(ယ်) (v) to turn round an axis.    ကဝဲ(ယ်) (v) twirl, twist."
Eddy,ဝယ်,"2 (n) eddy, whirlpool, grudge, spite. [id.] ဍာ်ဝဲ(ယ်)။    [Der.] သွဲ(ယ်) (v) to turn round an axis.    ကဝဲ(ယ်) (v) twirl, twist."
Edge,ဇိုၚ်,"2 (n) edge, vicinity.    ကၠုၚ်ဇိုၚ်ဏံညိ (n) come over here, please. second sense, ဍေံကွာ်ဝေၚ်အာဇိုၚ်က္ၜဳ (n) he is walking by the river.    ဍေံတံမံၚ်ပ္ဍဲဇိုၚ်မ္ၚးဍုၚ်လ္ဂုၚ် (n) they live on the outskirts of Rangoon. [id] ဍေံတံမံၚ်ပ္ဍဲဇိုၚ်ဇဵုဍုၚ်လ္ဂုၚ်။    မံၚ်ဇိုၚ်သ္ၚိ (n) stay near the house. [Cf.] ဥပစာဲ၊ ဥပစာ၊ တရပ်၊ ဓရီု၊ ဗ္ဒာဲ၊ သၟောန်၊ သြဝ်။"
Edge,ထမန်,"(n) rim, edge, border. [id] ထၟန်။"
Edge,ထၟောန်,"(n) rim, edge."
Edge,ဒၞေၚ်,(n) edge.
Edge,မုဟ်,"2 (n) {terminal} point, edge, fringe, end extremity, the end of a cape or promontory. [Cf.] တသာဲ(ယ်)၊ တၞုၚ်၊ မုက်၊ မတ်၊ သၚ်။    မုဟ်ဍုၚ် (n) Muh Dtung or Mudon.    မုဟ်တၟံ(အ်) (n) Muh Tamoh or Marttaban.    မုဟ်ဒုန် (n) Muh Doon.    မုဟ်ပန် (n) Muh Paon or Mutpun."
Edge,သိၚ်,"3 (n) rim, edge, frame. [id.] ဗိုၚ်။"
Edge,သၟောန်,"(n) border, edge, rim."
Edge,သြၚ်,"1 (n) bank, shore, side, edge, dry land, bank of a stream. [Cf.] ဥပမာ၊ ဥပစာဲ(ယ်)၊ ကတာ၊ ဇိုၚ်၊ ဗၚ်၊ မုဟ်။    [Der.] ပရၚ် (n) beach below bank. [id.] စြၚ်၊ သၚ်။"
Edge,ဥပစာဲ,"(n) [LF] edge, verge."
Edge of axe,မတ်မုဲ,(n) edge of axe.
Edge of cutting instrument.    ကောန်မတ်  pupil.    ခေါ်မတ်  depression round eyes.    ချူမတ်  to engrave a stone.    ဂတိုပ်မတ်  eyelid.    ဂၠုမတ်  to be blind.    ဂွေၚ်မတ်  depression around the eyes.    ထ္ၜေက်မတ်  to close one’s eyes.  ဗ္ၜေက်မတ်။    ဒ္ၚောဝ်မတ်  spectacles,မတ်,"4 (n) eye, precious stone, cutting edge, edge of cutting instrument.    ကောန်မတ် (n) pupil.    ခေါ်မတ် (n) depression round eyes.    ချူမတ် (n) to engrave a stone.    ဂတိုပ်မတ် (n) eyelid.    ဂၠုမတ် (n) to be blind.    ဂွေၚ်မတ် (n) depression around the eyes.    ထ္ၜေက်မတ် (n) to close one’s eyes. [id] ဗ္ၜေက်မတ်။    ဒ္ၚောဝ်မတ် (n) spectacles, field of vision.    ဖ္ဍန်မတ် (n) eyeball.    ဗ္ဂေၚ်မတ် (n) to glance round one.    မၠာ်မတ် (n) to open one’s eyes.    သ္ပတၠမတ်ဒိပ် (n) to have the divine eye.    သၞေၚ်မတ် (n) eye brow. {place-name} မတ်လမၠီု (n) Maodlaomalme, Moulmein. [Cf.] second sense, တၟံ(အ်)၊ ရတ်။ third sense, ဓရီု၊ မုက်၊ မုဟ်၊ သၟောန်။"
Edge of garment,ဇိုၚ်ယာတ်,(n) edge of garment.
Edge of jungle,မုဟ်ဂြိုပ်,(n) edge of jungle.
Edge of knife,မုက်ၜုန်,(n) edge of knife.
Edge of road,ဥပစာဲဂၠံၚ်,(n) edge of road.
Edge of the hand on the ulnar side,ဒၞေၚ်ဂတာတဲ,(n) edge of the hand on the ulnar side.
Edge of the palm,ကွိုတ်တဲ,"(n) edge of the palm, ulnar side of the hand."
Edge of water,ဇိုၚ်ဍာ်,"(v) edge of water, the water’s edge."
Edge of well.  သၚ်ကမၠိုၚ်။,သၚ်ပလိုၚ်,(n) edge of well. [id.] သၚ်ကမၠိုၚ်။
Edge. ,နၚ်,"4 (n) edge. {တၠၚ် (n) corner, side}."
Edge.  ဓရီု။  ဥပစာဲ၊ ဇိုၚ်၊ မုက်၊ မတ်၊ သၟောန်။  ဂြီု  to bind the edge of,ဂရီု,"(n) rim, edge. [id] ဓရီု။ [Cf.] ဥပစာဲ(ယ်)၊ ဇိုၚ်၊ မုက်၊ မတ်၊ သၟောန်။ [Der.] ဂြီု (v) to bind the edge of."
Edge.  ဖ္စပ်။,ဖစပ်,(n) edge. [id] ဖ္စပ်။
Edge.  သြၚ်။    ပိုဲသ္ဒးကၠောံသၚ်က္ၜဳလ္ပာ်တေံဏောၚ်  we shall cross to the other side of the river.  ဥပစာဲ၊ ကတာ၊ ဇိုၚ်၊ ဗိုၚ်၊ မုဟ်၊ လတာ၊ သိၚ်။     ပရၚ်  beach below bank.  သၚ်၊ ခြၚ်။,သၚ်,"2 (n) dry land, bank, shore, side, edge. [id.] သြၚ်။    ပိုဲသ္ဒးကၠောံသၚ်က္ၜဳလ္ပာ်တေံဏောၚ် (n) we shall cross to the other side of the river. [Cf.] ဥပစာဲ(ယ်)၊ ကတာ၊ ဇိုၚ်၊ ဗိုၚ်၊ မုဟ်၊ လတာ၊ သိၚ်။    [Der.] ပရၚ် (n) beach below bank. [Var.] သၚ်၊ ခြၚ်။"
Edge.  ဥပစာဲ၊ ဇိုၚ်၊ မုက်၊ မတ်၊ မုဟ်၊ သၟောန်။     ဂြီု  to bind the edge of,ဓရိုမ်,"1 (n) rim, edge. [Cf.] ဥပစာဲ၊ ဇိုၚ်၊ မုက်၊ မတ်၊ မုဟ်၊ သၟောန်။    [Der.] ဂြီု (v) to bind the edge of."
Edge.  ဥပစာဲ၊ ဇိုၚ်၊ မုက်၊ မတ်၊ မုဟ်၊ သၟောန်။     ဂြီု  to bind the edge of,ဓရီု,"1 ဓရိုမ် (n) rim, edge. [Cf.] ဥပစာဲ၊ ဇိုၚ်၊ မုက်၊ မတ်၊ မုဟ်၊ သၟောန်။    [Der.] ဂြီု (v) to bind the edge of."
Edging,အကောပ်,"(n) reinforcing binding, hoop of barrel, hem, edging {as in basket}, cap, boss {as in staff}, rib {of a boat}, wooden rim of a cart wheel on which an iron tyre is fixed, {arch}  supervisor, petty official (ဗၠာဲသၟိၚ်)."
Edging,အကွပ်,"(n) line made {on cloth, paper, ect.}, crease, hem, edging {as in basket}, cap, boss {as in staff}."
Edible bamboo shoot,တ္ၜၚ်,"2 (n) edible bamboo shoot, the sprout of bamboo or tree, plant, top sprout of plant or bamboo, tender bamboo shoot, tender shoot. [id] တ္ၜၚ်ဒုန်။ [Cf.] ဗၠိုၚ်။"
Edible bamboo shoot.  တ္ၜၚ်၊ ၜၚ်။  ဗၠိုၚ်။,က္ၜၚ်,1 (n) edible bamboo shoot. [id] တ္ၜၚ်၊ ၜၚ်။ [Cf.] ဗၠိုၚ်။
Edible bamboo shoot.  ဗၠိုၚ်၊ ၜၚ်ဒုန်။  တ္ၜၚ်။,ၜၚ်,2 (n) edible bamboo shoot. [Cf.] ဗၠိုၚ်၊ ၜၚ်ဒုန်။ [Var.] တ္ၜၚ်။
Edible bird-nest,ဒံၚ်ဒါၚ်ဂၚ်,"(n) peacock-like bird with wings of wondrous hues, edible bird-nest (of the swiftest), Callocalia fuciphaga, Cesculanta."
Edible fruit.  လ္ကံ၊ တၞံလ္ကံ။  တ္ကံ၊ မရာၚ်ဇီု။,လကံ,"1 လကမ် (n) a kind of palm yielding edible fruit, Zalacca wallichiana Martin, thorny, short-slemmed plant of the palm family, bearing scaly red, edible fruit. [id.] လ္ကံ(မ်)၊ တၞံလ္ကံ(မ်)။ [Syn.] တ္ကံ(မ်)၊ မရာၚ်ဇီု(မ်)။"
Edible fruit.  လ္ကံ၊ တၞံလ္ကံ။  တ္ကံ၊ မရာၚ်ဇီု။,လကမ်,"1 (n) a kind of palm yielding edible fruit, Zalacca wallichiana Martin, thorny, short-slemmed plant of the palm family, bearing scaly red, edible fruit. [id.] လ္ကံ(မ်)၊ တၞံလ္ကံ(မ်)။ [Syn.] တ္ကံ(မ်)၊ မရာၚ်ဇီု(မ်)။"
Edible grub found in marsh date palm.    ၜဝ်တလန်  marsh date palm,တလန်,2 (n) စၟတလန် (n) edible grub found in marsh date palm.    ၜဝ်တလန် (n) marsh date palm.
Edible grub found in marsh date palm.  စၟစလန်။     ၜဝ်ကလန်  date palm,ကလန်,3 (n) စၟကလန် (n) edible grub found in marsh date palm. [id] စၟစလန်။    [Der.] ၜဝ်ကလန် (n) date palm.
Edible grub found in marsh date palm.  ၜဝ်ကလှုန်  date palm,ထၟကလှုန်,(n) edible grub found in marsh date palm. [Der.] ၜဝ်ကလှုန် (n) date palm.
Edible grub found in marsh date-palm  စၟဗ္တက်  mosquito larva,ကမ,စၟတလန် (n) edible grub found in marsh date-palm (ၜဝ်ကလန်) စၟဗ္တက် (n) mosquito larva.
Edible leaves,သၞေဝ်တၞး,(n) edible leaves.
Edible moss,လှိက်,"(n) {colloq} edible moss, a kind of edible seaweed. [id.] သၠိက်။ [Var.] သၠိက်။"
Edible moss,သၠိက်,"(n) edible moss, sea weed. [id.] လှိက်၊ သွိဂၚ်။"
Edible pith of fruit,ဖျုန်,"(n) flesh, meat, edible pith of fruit, grain of wood, texture of cloth."
Edible root of a kind of water lily,လွာလကိုန်,(n) edible root of a kind of water lily.
Edible root of arum,လွာကြဴ,(n) edible root of arum.
Edible root with white crocus like flower,ကဴတေံ,"(n) bulbous herb-flower, ginger wort, edible root with white crocus like flower, Kaempferia candida wallich. [id] ပ္ကဴတေံ(အ်)။"
Edible sour cactus,မၚ်ကြေံဗ္စး,(n) edible sour cactus.
Edible species of frog,ၚဴၝောံ,"(n) edible species of frog, a kind of eatable frog."
Edible succulent,လာအပ်,"(n) edible succulent, acidulous climber which thrives on bamboo groves."
Edible zalacca.  မြာၚ်ဇဵု။,တၞံလ္ကံ,တၞံလ္ကမ် (n) edible zalacca. [id] မြာၚ်ဇဵု။
Edict,အသံ,"အသံ(မ်) 1 (n) edict, government order, verdict, authority, ability of influence events, sound, a kind of medicinal plant.  အဲအသံနွံစညိညကီုရ (n) I have a little influence.   တိတ်အသံ (v) to issue an order.   ဖျေံအသံ (v) to give judgement.   [Cf.] third sense, ညာန်၊ ပလေဝ်၊ ဗရု၊ အသံပလေဝ် (n) loud noise. [id] အသံကံမၠေဝ်။"
Edict,အသံ,"အသံ(မ်) 2 (n) utterance, order, command, decree, injunction, mandate.   ကဵုအသံ (v) order, command.   ဒုၚ်အသံ (v) apply for official sanction, put up to higher authorities ofr orders. ဒုၚ်လိက်။ [id] နွံအသံ (v) {formal} utter, speak.   ပ္တိတ်အသံ (v) promulgate.   ပၟိၚ်အသံ (v) announce the termination of an release from service of a deceased government servant.  ဖျေံအသံ (v) decree, issue an official order, {law} pass judgement, hand down verdict.   လိက်အသံ (n) written order.   လိက်လလောၚ်တြးအသံ (n) notification.   လိက်လလောၚ်ပၟိၚ်အသံ (n) royal decree, edict, order promulgated by a government. Government notification."
Edict,အသံတၠညး,"(n) royal decree, edict, etc."
Edifice,ဗိမာန်,"(n) edifice, stately building, celestial abode. [Var] လွဳမာန်။"
Editorial.  ကဏ္ဍလိက်က္ဍိုပ်ပရိုၚ်။,စာသံက်,ကဏ္ဍလညာတ်ဇမၞော်ညးမဒါန်လိက် (n) editorial. [id] ကဏ္ဍလိက်က္ဍိုပ်ပရိုၚ်။
Educate,ကဵုပညာ,"(v) teach, educate."
Educate,ဂလောံ,"1 ဂလောအ် (v) to instruct. [id] ဒၠောံ(အ်)။    အခါပိုဲဍောတ်ဘာမံၚ်ဟွံမွဲလကျာ်တံဒၠောံဗ္တောန်ကဵုပိုဲ (v) when we were young there was no government school and the monks gave us instruction. [Cf.] ဗ္တောန်၊ ဝေတ်။ [Var.] ဒၠောံ(အ်)၊ ဗလောံ(အ်)။    ဒၠောံဗ္တောန် (v) to instruct, educate, advise."
Educate,ဒလောံ,"ဒလောံ(အ်) ဒၠောံဗ္တောန် (v) to instruct, educate, advise, to teach, to command, to govern, training course."
Educate,ဗလောံ,"(v) to instruct, to discipline, educate, advise. [id] ဗၠောံ၊ (v) ဒၠောံ(အ်) [id] ဒၠောံဗ္တောန်။"
Educate,ဗလောအ်,"(v) to instruct, to discipline, educate, advise. [id] ဗၠောံ၊ (v) ဒၠောံ(အ်) [id] ဒၠောံဗ္တောန်။"
Educated person,ပူဂဵုမလေပ်ပညာ,(n) educated person.
Educated person,လေပ်ပညာ,"(v) to be learned, be educated, (n) educated person."
Education,ပရေၚ်ပညာ,"(n) education, matters relating to education."
Educational,မဆေၚ်စပ်ကဵုပရေၚ်ပညာ,(adj) educational.
Educational   မဆေၚ်စပ်ကဵုပရေၚ်ပညာ။  educationalist   ပါရဂူပရေၚ်ပညာ။,education,"n.  ပွမဗ္တောန်ဖျောန်နကဵုသၞောတ်ဗ္ၜတ် ကဵုကော်ၚာ်တံ ပ္ဍဲဘာကဝ်လိတ်,တက္ကသဵုတံ၊  ပရေၚ်ပညာ။  educational (adj)  မဆေၚ်စပ်ကဵုပရေၚ်ပညာ။  educationalist (n)  ပါရဂူပရေၚ်ပညာ။"
